Month,Year,State Name,AQI,Category
1,2020,Alabama,36.4,Good
2,2020,Alabama,34.6,Good
3,2020,Alabama,41.1,Good
4,2020,Alabama,44.2,Good
5,2020,Alabama,42.2,Good
6,2020,Alabama,42.9,Good
7,2020,Alabama,38.6,Good
8,2020,Alabama,43.7,Good
9,2020,Alabama,40.3,Good
10,2020,Alabama,41.4,Good
11,2020,Alabama,45.4,Good
12,2020,Alabama,46.6,Good
1,2021,Alabama,40.5,Good
2,2021,Alabama,42.1,Good
3,2021,Alabama,45.2,Good
4,2021,Alabama,47.5,Good
5,2021,Alabama,45.2,Good
6,2021,Alabama,40.3,Good
7,2021,Alabama,41.3,Good
8,2021,Alabama,43.0,Good
9,2021,Alabama,38.4,Good
10,2021,Alabama,37.5,Good
11,2021,Alabama,43.6,Good
12,2021,Alabama,39.9,Good
1,2022,Alabama,38.4,Good
2,2022,Alabama,43.3,Good
3,2022,Alabama,46.5,Good
4,2022,Alabama,44.8,Good
5,2022,Alabama,44.6,Good
6,2022,Alabama,49.9,Good
7,2022,Alabama,38.6,Good
8,2022,Alabama,35.8,Good
9,2022,Alabama,42.9,Good
10,2022,Alabama,43.9,Good
11,2022,Alabama,42.1,Good
12,2022,Alabama,34.2,Good
1,2023,Alabama,37.2,Good
2,2023,Alabama,42.8,Good
3,2023,Alabama,49.9,Good
4,2023,Alabama,45.9,Good
5,2023,Alabama,49.5,Good
6,2023,Alabama,57.1,Moderate
7,2023,Alabama,49.1,Good
8,2023,Alabama,47.8,Good
9,2023,Alabama,46.9,Good
10,2023,Alabama,40.3,Good
11,2023,Alabama,39.1,Good
12,2023,Alabama,32.7,Good
1,2024,Alabama,29.8,Good
2,2024,Alabama,39.7,Good
3,2024,Alabama,42.0,Good
4,2024,Alabama,45.7,Good
5,2024,Alabama,43.1,Good
6,2024,Alabama,46.0,Good
7,2024,Alabama,38.9,Good
8,2024,Alabama,49.2,Good
9,2024,Alabama,39.5,Good
10,2024,Alabama,45.2,Good
11,2024,Alabama,34.9,Good
12,2024,Alabama,36.8,Good
1,2025,Alabama,34.3,Good
2,2025,Alabama,41.6,Good
3,2025,Alabama,46.8,Good
4,2025,Alabama,43.2,Good
1,2020,Alaska,41.9,Good
2,2020,Alaska,28.9,Good
3,2020,Alaska,26.9,Good
4,2020,Alaska,25.6,Good
5,2020,Alaska,24.4,Good
6,2020,Alaska,18.4,Good
7,2020,Alaska,20.2,Good
8,2020,Alaska,18.7,Good
9,2020,Alaska,20.7,Good
10,2020,Alaska,30.1,Good
11,2020,Alaska,39.8,Good
12,2020,Alaska,36.0,Good
1,2021,Alaska,43.4,Good
2,2021,Alaska,37.3,Good
3,2021,Alaska,30.8,Good
4,2021,Alaska,29.2,Good
5,2021,Alaska,23.0,Good
6,2021,Alaska,21.5,Good
7,2021,Alaska,27.2,Good
8,2021,Alaska,20.0,Good
9,2021,Alaska,20.0,Good
10,2021,Alaska,24.7,Good
11,2021,Alaska,34.3,Good
12,2021,Alaska,41.3,Good
1,2022,Alaska,42.1,Good
2,2022,Alaska,28.4,Good
3,2022,Alaska,27.2,Good
4,2022,Alaska,29.1,Good
5,2022,Alaska,24.9,Good
6,2022,Alaska,43.7,Good
7,2022,Alaska,32.0,Good
8,2022,Alaska,15.8,Good
9,2022,Alaska,17.8,Good
10,2022,Alaska,23.8,Good
11,2022,Alaska,34.1,Good
12,2022,Alaska,42.3,Good
1,2023,Alaska,40.3,Good
2,2023,Alaska,28.0,Good
3,2023,Alaska,29.1,Good
4,2023,Alaska,25.0,Good
5,2023,Alaska,25.6,Good
6,2023,Alaska,20.0,Good
7,2023,Alaska,22.8,Good
8,2023,Alaska,30.1,Good
9,2023,Alaska,18.0,Good
10,2023,Alaska,29.3,Good
11,2023,Alaska,30.6,Good
12,2023,Alaska,36.6,Good
1,2024,Alaska,42.3,Good
2,2024,Alaska,35.9,Good
3,2024,Alaska,27.3,Good
4,2024,Alaska,29.1,Good
5,2024,Alaska,23.3,Good
6,2024,Alaska,32.1,Good
7,2024,Alaska,20.8,Good
8,2024,Alaska,20.2,Good
9,2024,Alaska,18.1,Good
10,2024,Alaska,27.0,Good
11,2024,Alaska,40.4,Good
12,2024,Alaska,44.4,Good
1,2025,Alaska,38.4,Good
2,2025,Alaska,46.1,Good
3,2025,Alaska,32.3,Good
4,2025,Alaska,37.9,Good
1,2020,Arizona,40.3,Good
2,2020,Arizona,46.5,Good
3,2020,Arizona,45.3,Good
4,2020,Arizona,55.2,Moderate
5,2020,Arizona,55.5,Moderate
6,2020,Arizona,52.6,Moderate
7,2020,Arizona,52.2,Moderate
8,2020,Arizona,72.2,Moderate
9,2020,Arizona,56.3,Moderate
10,2020,Arizona,63.1,Moderate
11,2020,Arizona,48.4,Good
12,2020,Arizona,44.6,Good
1,2021,Arizona,49.0,Good
2,2021,Arizona,42.2,Good
3,2021,Arizona,55.2,Moderate
4,2021,Arizona,63.3,Moderate
5,2021,Arizona,58.4,Moderate
6,2021,Arizona,59.7,Moderate
7,2021,Arizona,57.1,Moderate
8,2021,Arizona,49.9,Good
9,2021,Arizona,58.0,Moderate
10,2021,Arizona,55.7,Moderate
11,2021,Arizona,46.6,Good
12,2021,Arizona,43.5,Good
1,2022,Arizona,46.8,Good
2,2022,Arizona,43.8,Good
3,2022,Arizona,45.4,Good
4,2022,Arizona,54.7,Moderate
5,2022,Arizona,59.2,Moderate
6,2022,Arizona,57.6,Moderate
7,2022,Arizona,52.8,Moderate
8,2022,Arizona,52.4,Moderate
9,2022,Arizona,41.2,Good
10,2022,Arizona,40.8,Good
11,2022,Arizona,41.7,Good
12,2022,Arizona,39.3,Good
1,2023,Arizona,37.9,Good
2,2023,Arizona,40.6,Good
3,2023,Arizona,39.4,Good
4,2023,Arizona,55.4,Moderate
5,2023,Arizona,56.7,Moderate
6,2023,Arizona,62.7,Moderate
7,2023,Arizona,60.6,Moderate
8,2023,Arizona,50.3,Moderate
9,2023,Arizona,43.7,Good
10,2023,Arizona,47.6,Good
11,2023,Arizona,41.9,Good
12,2023,Arizona,42.3,Good
1,2024,Arizona,38.6,Good
2,2024,Arizona,36.3,Good
3,2024,Arizona,37.8,Good
4,2024,Arizona,49.2,Good
5,2024,Arizona,62.8,Moderate
6,2024,Arizona,56.2,Moderate
7,2024,Arizona,63.5,Moderate
8,2024,Arizona,48.6,Good
9,2024,Arizona,52.4,Moderate
10,2024,Arizona,53.5,Moderate
11,2024,Arizona,43.4,Good
12,2024,Arizona,48.7,Good
1,2025,Arizona,52.4,Moderate
2,2025,Arizona,44.7,Good
3,2025,Arizona,47.7,Good
4,2025,Arizona,48.8,Good
5,2025,Arizona,54.0,Moderate
6,2025,Arizona,45.9,Good
7,2025,Arizona,3.0,Good
1,2020,Arkansas,34.9,Good
2,2020,Arkansas,32.3,Good
3,2020,Arkansas,38.7,Good
4,2020,Arkansas,41.3,Good
5,2020,Arkansas,38.7,Good
6,2020,Arkansas,51.8,Moderate
7,2020,Arkansas,42.5,Good
8,2020,Arkansas,44.4,Good
9,2020,Arkansas,42.3,Good
10,2020,Arkansas,38.1,Good
11,2020,Arkansas,38.7,Good
12,2020,Arkansas,37.9,Good
1,2021,Arkansas,35.3,Good
2,2021,Arkansas,40.9,Good
3,2021,Arkansas,43.6,Good
4,2021,Arkansas,43.9,Good
5,2021,Arkansas,41.2,Good
6,2021,Arkansas,45.7,Good
7,2021,Arkansas,50.1,Moderate
8,2021,Arkansas,49.8,Good
9,2021,Arkansas,48.3,Good
10,2021,Arkansas,41.0,Good
11,2021,Arkansas,42.3,Good
12,2021,Arkansas,40.4,Good
1,2022,Arkansas,37.9,Good
2,2022,Arkansas,41.2,Good
3,2022,Arkansas,45.1,Good
4,2022,Arkansas,39.5,Good
5,2022,Arkansas,44.3,Good
6,2022,Arkansas,50.6,Moderate
7,2022,Arkansas,45.0,Good
8,2022,Arkansas,36.4,Good
9,2022,Arkansas,45.8,Good
10,2022,Arkansas,45.1,Good
11,2022,Arkansas,39.5,Good
12,2022,Arkansas,32.1,Good
1,2023,Arkansas,33.4,Good
2,2023,Arkansas,38.4,Good
3,2023,Arkansas,40.5,Good
4,2023,Arkansas,42.4,Good
5,2023,Arkansas,51.2,Moderate
6,2023,Arkansas,55.7,Moderate
7,2023,Arkansas,47.8,Good
8,2023,Arkansas,49.9,Good
9,2023,Arkansas,51.8,Moderate
10,2023,Arkansas,40.7,Good
11,2023,Arkansas,40.7,Good
12,2023,Arkansas,34.9,Good
1,2024,Arkansas,33.8,Good
2,2024,Arkansas,42.9,Good
3,2024,Arkansas,41.2,Good
4,2024,Arkansas,43.3,Good
5,2024,Arkansas,45.6,Good
6,2024,Arkansas,48.2,Good
7,2024,Arkansas,43.4,Good
8,2024,Arkansas,50.6,Moderate
9,2024,Arkansas,41.5,Good
10,2024,Arkansas,53.4,Moderate
11,2024,Arkansas,33.9,Good
12,2024,Arkansas,34.7,Good
1,2025,Arkansas,38.7,Good
2,2025,Arkansas,35.6,Good
3,2025,Arkansas,43.9,Good
4,2025,Arkansas,46.0,Good
5,2025,Arkansas,44.8,Good
6,2025,Arkansas,45.0,Good
7,2025,Arkansas,6.0,Good
1,2020,California,51.1,Moderate
2,2020,California,51.4,Moderate
3,2020,California,42.1,Good
4,2020,California,43.0,Good
5,2020,California,50.7,Moderate
6,2020,California,49.8,Good
7,2020,California,58.2,Moderate
8,2020,California,83.4,Moderate
9,2020,California,112.9,Unhealthy for Sensitive Groups
10,2020,California,79.2,Moderate
11,2020,California,56.0,Moderate
12,2020,California,57.8,Moderate
1,2021,California,53.4,Moderate
2,2021,California,47.5,Good
3,2021,California,45.7,Good
4,2021,California,53.6,Moderate
5,2021,California,52.7,Moderate
6,2021,California,55.0,Moderate
7,2021,California,66.7,Moderate
8,2021,California,96.7,Moderate
9,2021,California,72.5,Moderate
10,2021,California,54.4,Moderate
11,2021,California,54.4,Moderate
12,2021,California,51.3,Moderate
1,2022,California,57.2,Moderate
2,2022,California,53.4,Moderate
3,2022,California,46.0,Good
4,2022,California,54.2,Moderate
5,2022,California,60.4,Moderate
6,2022,California,61.6,Moderate
7,2022,California,56.1,Moderate
8,2022,California,60.8,Moderate
9,2022,California,62.5,Moderate
10,2022,California,55.5,Moderate
11,2022,California,54.2,Moderate
12,2022,California,52.0,Moderate
1,2023,California,44.5,Good
2,2023,California,48.8,Good
3,2023,California,41.5,Good
4,2023,California,51.0,Moderate
5,2023,California,50.2,Moderate
6,2023,California,50.9,Moderate
7,2023,California,67.2,Moderate
8,2023,California,63.1,Moderate
9,2023,California,56.6,Moderate
10,2023,California,51.2,Moderate
11,2023,California,52.0,Moderate
12,2023,California,52.6,Moderate
1,2024,California,44.5,Good
2,2024,California,41.5,Good
3,2024,California,41.2,Good
4,2024,California,46.7,Good
5,2024,California,50.7,Moderate
6,2024,California,60.9,Moderate
7,2024,California,72.5,Moderate
8,2024,California,61.6,Moderate
9,2024,California,58.7,Moderate
10,2024,California,55.7,Moderate
11,2024,California,48.2,Good
12,2024,California,56.4,Moderate
1,2025,California,54.0,Moderate
2,2025,California,43.5,Good
3,2025,California,41.8,Good
4,2025,California,47.3,Good
5,2025,California,51.1,Moderate
6,2025,California,39.0,Good
7,2025,California,28.3,Good
1,2020,Colorado,37.3,Good
2,2020,Colorado,39.7,Good
3,2020,Colorado,39.6,Good
4,2020,Colorado,42.9,Good
5,2020,Colorado,49.6,Good
6,2020,Colorado,50.6,Moderate
7,2020,Colorado,49.7,Good
8,2020,Colorado,69.3,Moderate
9,2020,Colorado,53.8,Moderate
10,2020,Colorado,47.4,Good
11,2020,Colorado,37.6,Good
12,2020,Colorado,36.8,Good
1,2021,Colorado,39.2,Good
2,2021,Colorado,39.7,Good
3,2021,Colorado,43.9,Good
4,2021,Colorado,45.8,Good
5,2021,Colorado,48.4,Good
6,2021,Colorado,56.5,Moderate
7,2021,Colorado,76.9,Moderate
8,2021,Colorado,68.4,Moderate
9,2021,Colorado,56.4,Moderate
10,2021,Colorado,38.2,Good
11,2021,Colorado,37.0,Good
12,2021,Colorado,36.9,Good
1,2022,Colorado,38.8,Good
2,2022,Colorado,39.4,Good
3,2022,Colorado,41.0,Good
4,2022,Colorado,49.8,Good
5,2022,Colorado,50.1,Moderate
6,2022,Colorado,54.5,Moderate
7,2022,Colorado,54.9,Moderate
8,2022,Colorado,54.1,Moderate
9,2022,Colorado,46.4,Good
10,2022,Colorado,38.2,Good
11,2022,Colorado,36.5,Good
12,2022,Colorado,37.2,Good
1,2023,Colorado,38.4,Good
2,2023,Colorado,42.6,Good
3,2023,Colorado,44.5,Good
4,2023,Colorado,53.1,Moderate
5,2023,Colorado,58.4,Moderate
6,2023,Colorado,55.1,Moderate
7,2023,Colorado,54.4,Moderate
8,2023,Colorado,52.9,Moderate
9,2023,Colorado,46.6,Good
10,2023,Colorado,38.9,Good
11,2023,Colorado,38.2,Good
12,2023,Colorado,37.0,Good
1,2024,Colorado,36.5,Good
2,2024,Colorado,38.2,Good
3,2024,Colorado,39.9,Good
4,2024,Colorado,50.5,Moderate
5,2024,Colorado,56.4,Moderate
6,2024,Colorado,52.1,Moderate
7,2024,Colorado,70.4,Moderate
8,2024,Colorado,51.7,Moderate
9,2024,Colorado,46.7,Good
10,2024,Colorado,43.0,Good
11,2024,Colorado,36.0,Good
12,2024,Colorado,37.3,Good
1,2025,Colorado,37.0,Good
2,2025,Colorado,40.0,Good
3,2025,Colorado,42.1,Good
4,2025,Colorado,46.3,Good
5,2025,Colorado,47.9,Good
6,2025,Colorado,57.2,Moderate
7,2025,Colorado,2.0,Good
1,2020,Connecticut,39.4,Good
2,2020,Connecticut,42.0,Good
3,2020,Connecticut,40.8,Good
4,2020,Connecticut,42.8,Good
5,2020,Connecticut,41.6,Good
6,2020,Connecticut,49.8,Good
7,2020,Connecticut,53.4,Moderate
8,2020,Connecticut,49.9,Good
9,2020,Connecticut,36.9,Good
10,2020,Connecticut,36.2,Good
11,2020,Connecticut,43.3,Good
12,2020,Connecticut,42.5,Good
1,2021,Connecticut,40.5,Good
2,2021,Connecticut,42.8,Good
3,2021,Connecticut,43.5,Good
4,2021,Connecticut,44.4,Good
5,2021,Connecticut,44.6,Good
6,2021,Connecticut,55.5,Moderate
7,2021,Connecticut,50.3,Moderate
8,2021,Connecticut,51.2,Moderate
9,2021,Connecticut,36.5,Good
10,2021,Connecticut,34.6,Good
11,2021,Connecticut,38.8,Good
12,2021,Connecticut,41.4,Good
1,2022,Connecticut,43.9,Good
2,2022,Connecticut,41.8,Good
3,2022,Connecticut,43.1,Good
4,2022,Connecticut,41.6,Good
5,2022,Connecticut,43.4,Good
6,2022,Connecticut,46.0,Good
7,2022,Connecticut,56.1,Moderate
8,2022,Connecticut,53.1,Moderate
9,2022,Connecticut,36.4,Good
10,2022,Connecticut,37.5,Good
11,2022,Connecticut,38.3,Good
12,2022,Connecticut,37.4,Good
1,2023,Connecticut,35.4,Good
2,2023,Connecticut,41.0,Good
3,2023,Connecticut,43.0,Good
4,2023,Connecticut,51.4,Moderate
5,2023,Connecticut,47.4,Good
6,2023,Connecticut,58.8,Moderate
7,2023,Connecticut,59.3,Moderate
8,2023,Connecticut,43.2,Good
9,2023,Connecticut,42.8,Good
10,2023,Connecticut,35.1,Good
11,2023,Connecticut,35.9,Good
12,2023,Connecticut,38.5,Good
1,2024,Connecticut,34.2,Good
2,2024,Connecticut,37.5,Good
3,2024,Connecticut,38.6,Good
4,2024,Connecticut,43.5,Good
5,2024,Connecticut,44.2,Good
6,2024,Connecticut,60.2,Moderate
7,2024,Connecticut,51.1,Moderate
8,2024,Connecticut,47.6,Good
9,2024,Connecticut,36.8,Good
10,2024,Connecticut,35.8,Good
11,2024,Connecticut,30.5,Good
12,2024,Connecticut,36.8,Good
1,2025,Connecticut,37.3,Good
2,2025,Connecticut,37.5,Good
3,2025,Connecticut,41.8,Good
4,2025,Connecticut,43.3,Good
1,2020,Country Of Mexico,33.1,Good
2,2020,Country Of Mexico,38.3,Good
3,2020,Country Of Mexico,38.2,Good
4,2020,Country Of Mexico,49.8,Good
5,2020,Country Of Mexico,59.9,Moderate
10,2020,Country Of Mexico,95.0,Moderate
11,2020,Country Of Mexico,117.2,Unhealthy for Sensitive Groups
12,2020,Country Of Mexico,131.0,Unhealthy for Sensitive Groups
1,2021,Country Of Mexico,110.1,Unhealthy for Sensitive Groups
2,2021,Country Of Mexico,89.1,Moderate
3,2021,Country Of Mexico,74.5,Moderate
4,2021,Country Of Mexico,59.9,Moderate
5,2021,Country Of Mexico,63.6,Moderate
6,2021,Country Of Mexico,68.1,Moderate
7,2021,Country Of Mexico,61.8,Moderate
8,2021,Country Of Mexico,63.0,Moderate
9,2021,Country Of Mexico,59.6,Moderate
10,2021,Country Of Mexico,63.9,Moderate
11,2021,Country Of Mexico,70.5,Moderate
12,2021,Country Of Mexico,68.7,Moderate
1,2022,Country Of Mexico,92.1,Moderate
2,2022,Country Of Mexico,76.1,Moderate
3,2022,Country Of Mexico,73.8,Moderate
4,2022,Country Of Mexico,67.0,Moderate
5,2022,Country Of Mexico,64.1,Moderate
6,2022,Country Of Mexico,60.0,Moderate
7,2022,Country Of Mexico,52.3,Moderate
8,2022,Country Of Mexico,48.5,Good
9,2022,Country Of Mexico,47.0,Good
10,2022,Country Of Mexico,54.1,Moderate
11,2022,Country Of Mexico,63.3,Moderate
12,2022,Country Of Mexico,65.6,Moderate
1,2023,Country Of Mexico,53.4,Moderate
2,2023,Country Of Mexico,54.2,Moderate
3,2023,Country Of Mexico,48.1,Good
4,2023,Country Of Mexico,58.2,Moderate
5,2023,Country Of Mexico,55.3,Moderate
6,2023,Country Of Mexico,68.5,Moderate
7,2023,Country Of Mexico,50.2,Moderate
8,2023,Country Of Mexico,39.4,Good
9,2023,Country Of Mexico,56.5,Moderate
10,2023,Country Of Mexico,57.8,Moderate
11,2023,Country Of Mexico,61.8,Moderate
12,2023,Country Of Mexico,73.6,Moderate
1,2024,Country Of Mexico,63.5,Moderate
2,2024,Country Of Mexico,60.5,Moderate
3,2024,Country Of Mexico,52.5,Moderate
4,2024,Country Of Mexico,52.3,Moderate
5,2024,Country Of Mexico,61.0,Moderate
6,2024,Country Of Mexico,50.3,Moderate
7,2024,Country Of Mexico,48.8,Good
8,2024,Country Of Mexico,44.7,Good
9,2024,Country Of Mexico,59.0,Moderate
10,2024,Country Of Mexico,77.7,Moderate
11,2024,Country Of Mexico,69.3,Moderate
12,2024,Country Of Mexico,90.7,Moderate
1,2025,Country Of Mexico,72.5,Moderate
2,2025,Country Of Mexico,51.5,Moderate
3,2025,Country Of Mexico,48.3,Good
4,2025,Country Of Mexico,60.4,Moderate
5,2025,Country Of Mexico,64.6,Moderate
6,2025,Country Of Mexico,54.6,Moderate
1,2020,Delaware,41.8,Good
2,2020,Delaware,44.1,Good
3,2020,Delaware,44.7,Good
4,2020,Delaware,43.7,Good
5,2020,Delaware,41.9,Good
6,2020,Delaware,47.6,Good
7,2020,Delaware,50.6,Moderate
8,2020,Delaware,43.6,Good
9,2020,Delaware,38.3,Good
10,2020,Delaware,36.2,Good
11,2020,Delaware,44.3,Good
12,2020,Delaware,43.9,Good
1,2021,Delaware,45.2,Good
2,2021,Delaware,43.2,Good
3,2021,Delaware,42.3,Good
4,2021,Delaware,44.3,Good
5,2021,Delaware,47.2,Good
6,2021,Delaware,45.5,Good
7,2021,Delaware,57.3,Moderate
8,2021,Delaware,48.9,Good
9,2021,Delaware,41.3,Good
10,2021,Delaware,38.8,Good
11,2021,Delaware,43.1,Good
12,2021,Delaware,49.2,Good
1,2022,Delaware,47.3,Good
2,2022,Delaware,46.8,Good
3,2022,Delaware,45.4,Good
4,2022,Delaware,44.5,Good
5,2022,Delaware,46.4,Good
6,2022,Delaware,52.5,Moderate
7,2022,Delaware,51.3,Moderate
8,2022,Delaware,43.9,Good
9,2022,Delaware,38.7,Good
10,2022,Delaware,36.1,Good
11,2022,Delaware,42.4,Good
12,2022,Delaware,43.8,Good
1,2023,Delaware,43.2,Good
2,2023,Delaware,47.9,Good
3,2023,Delaware,46.6,Good
4,2023,Delaware,53.3,Moderate
5,2023,Delaware,50.7,Moderate
6,2023,Delaware,83.0,Moderate
7,2023,Delaware,56.4,Moderate
8,2023,Delaware,53.0,Moderate
9,2023,Delaware,47.8,Good
10,2023,Delaware,41.0,Good
11,2023,Delaware,46.0,Good
12,2023,Delaware,43.3,Good
1,2024,Delaware,42.0,Good
2,2024,Delaware,44.9,Good
3,2024,Delaware,40.6,Good
4,2024,Delaware,45.7,Good
5,2024,Delaware,46.3,Good
6,2024,Delaware,49.7,Good
7,2024,Delaware,49.8,Good
8,2024,Delaware,50.3,Moderate
9,2024,Delaware,40.6,Good
10,2024,Delaware,41.8,Good
11,2024,Delaware,34.5,Good
12,2024,Delaware,41.4,Good
1,2025,Delaware,46.0,Good
2,2025,Delaware,41.3,Good
3,2025,Delaware,44.6,Good
1,2020,District Of Columbia,40.2,Good
2,2020,District Of Columbia,43.0,Good
3,2020,District Of Columbia,40.5,Good
4,2020,District Of Columbia,42.8,Good
5,2020,District Of Columbia,43.6,Good
6,2020,District Of Columbia,52.4,Moderate
7,2020,District Of Columbia,61.9,Moderate
8,2020,District Of Columbia,47.9,Good
9,2020,District Of Columbia,42.4,Good
10,2020,District Of Columbia,40.1,Good
11,2020,District Of Columbia,48.4,Good
12,2020,District Of Columbia,41.6,Good
1,2021,District Of Columbia,44.6,Good
2,2021,District Of Columbia,55.1,Moderate
3,2021,District Of Columbia,48.9,Good
4,2021,District Of Columbia,49.9,Good
5,2021,District Of Columbia,55.3,Moderate
6,2021,District Of Columbia,54.4,Moderate
7,2021,District Of Columbia,69.8,Moderate
8,2021,District Of Columbia,59.8,Moderate
9,2021,District Of Columbia,48.2,Good
10,2021,District Of Columbia,42.4,Good
11,2021,District Of Columbia,45.6,Good
12,2021,District Of Columbia,48.9,Good
1,2022,District Of Columbia,44.5,Good
2,2022,District Of Columbia,44.2,Good
3,2022,District Of Columbia,46.3,Good
4,2022,District Of Columbia,45.1,Good
5,2022,District Of Columbia,49.5,Good
6,2022,District Of Columbia,63.8,Moderate
7,2022,District Of Columbia,61.3,Moderate
8,2022,District Of Columbia,50.2,Moderate
9,2022,District Of Columbia,44.4,Good
10,2022,District Of Columbia,43.1,Good
11,2022,District Of Columbia,44.5,Good
12,2022,District Of Columbia,46.5,Good
1,2023,District Of Columbia,42.2,Good
2,2023,District Of Columbia,45.5,Good
3,2023,District Of Columbia,47.2,Good
4,2023,District Of Columbia,57.1,Moderate
5,2023,District Of Columbia,56.0,Moderate
6,2023,District Of Columbia,78.3,Moderate
7,2023,District Of Columbia,66.7,Moderate
8,2023,District Of Columbia,54.6,Moderate
9,2023,District Of Columbia,45.8,Good
10,2023,District Of Columbia,42.2,Good
11,2023,District Of Columbia,43.8,Good
12,2023,District Of Columbia,44.2,Good
1,2024,District Of Columbia,40.7,Good
2,2024,District Of Columbia,46.0,Good
3,2024,District Of Columbia,40.2,Good
4,2024,District Of Columbia,45.9,Good
5,2024,District Of Columbia,50.8,Moderate
6,2024,District Of Columbia,61.2,Moderate
7,2024,District Of Columbia,63.7,Moderate
8,2024,District Of Columbia,56.0,Moderate
9,2024,District Of Columbia,40.3,Good
10,2024,District Of Columbia,42.1,Good
11,2024,District Of Columbia,37.4,Good
12,2024,District Of Columbia,43.5,Good
1,2025,District Of Columbia,44.3,Good
2,2025,District Of Columbia,41.9,Good
3,2025,District Of Columbia,44.6,Good
4,2025,District Of Columbia,45.6,Good
5,2025,District Of Columbia,42.7,Good
1,2020,Florida,41.7,Good
2,2020,Florida,40.3,Good
3,2020,Florida,44.4,Good
4,2020,Florida,49.6,Good
5,2020,Florida,45.1,Good
