Month,Year,State Name,Mean
12,2020,Idaho,11.7
1,2021,Idaho,10.7
2,2021,Idaho,6.0
3,2021,Idaho,7.3
4,2021,Idaho,5.3
5,2021,Idaho,4.0
6,2021,Idaho,5.4
7,2021,Idaho,16.2
8,2021,Idaho,23.9
9,2021,Idaho,11.7
10,2021,Idaho,6.8
11,2021,Idaho,9.2
12,2021,Idaho,8.4
1,2022,Idaho,12.7
2,2022,Idaho,10.9
3,2022,Idaho,5.4
4,2022,Idaho,4.2
5,2022,Idaho,3.0
6,2022,Idaho,4.2
7,2022,Idaho,10.1
8,2022,Idaho,12.4
9,2022,Idaho,22.4
10,2022,Idaho,11.0
11,2022,Idaho,13.7
12,2022,Idaho,12.0
1,2023,Idaho,10.3
2,2023,Idaho,10.1
3,2023,Idaho,5.7
4,2023,Idaho,4.4
5,2023,Idaho,6.6
6,2023,Idaho,5.3
7,2023,Idaho,7.7
8,2023,Idaho,11.4
9,2023,Idaho,5.2
10,2023,Idaho,7.1
11,2023,Idaho,13.7
12,2023,Idaho,10.9
1,2024,Idaho,13.6
2,2024,Idaho,6.7
3,2024,Idaho,4.6
4,2024,Idaho,4.0
5,2024,Idaho,3.6
6,2024,Idaho,4.6
7,2024,Idaho,15.5
8,2024,Idaho,13.5
9,2024,Idaho,11.2
10,2024,Idaho,10.4
11,2024,Idaho,9.0
12,2024,Idaho,11.1
1,2025,Idaho,11.2
2,2025,Idaho,8.5
3,2025,Idaho,5.0
1,2020,Illinois,9.6
2,2020,Illinois,8.7
3,2020,Illinois,8.4
4,2020,Illinois,8.2
5,2020,Illinois,6.1
6,2020,Illinois,8.7
7,2020,Illinois,9.1
8,2020,Illinois,8.5
9,2020,Illinois,7.8
10,2020,Illinois,7.9
11,2020,Illinois,8.6
12,2020,Illinois,11.5
1,2021,Illinois,10.0
2,2021,Illinois,11.1
3,2021,Illinois,9.2
4,2021,Illinois,8.7
5,2021,Illinois,7.6
6,2021,Illinois,7.6
7,2021,Illinois,13.1
8,2021,Illinois,11.2
9,2021,Illinois,7.7
10,2021,Illinois,7.2
11,2021,Illinois,8.7
12,2021,Illinois,9.6
1,2022,Illinois,9.1
2,2022,Illinois,8.9
3,2022,Illinois,7.7
4,2022,Illinois,6.5
5,2022,Illinois,7.8
6,2022,Illinois,8.6
7,2022,Illinois,8.5
8,2022,Illinois,7.3
9,2022,Illinois,7.1
10,2022,Illinois,8.4
11,2022,Illinois,9.5
12,2022,Illinois,10.0
1,2023,Illinois,9.8
2,2023,Illinois,7.6
3,2023,Illinois,8.0
4,2023,Illinois,7.5
5,2023,Illinois,8.6
6,2023,Illinois,25.6
7,2023,Illinois,12.4
8,2023,Illinois,11.4
9,2023,Illinois,9.2
10,2023,Illinois,7.5
11,2023,Illinois,8.6
12,2023,Illinois,7.3
1,2024,Illinois,7.3
2,2024,Illinois,9.3
3,2024,Illinois,7.1
4,2024,Illinois,5.1
5,2024,Illinois,6.1
6,2024,Illinois,6.8
7,2024,Illinois,8.9
8,2024,Illinois,9.1
9,2024,Illinois,6.8
10,2024,Illinois,8.3
11,2024,Illinois,6.4
12,2024,Illinois,7.7
1,2025,Illinois,6.4
2,2025,Illinois,7.6
3,2025,Illinois,7.6
4,2025,Illinois,6.7
5,2025,Illinois,5.9
6,2025,Illinois,13.9
1,2020,Indiana,9.1
2,2020,Indiana,8.8
3,2020,Indiana,8.1
4,2020,Indiana,8.4
5,2020,Indiana,5.8
6,2020,Indiana,8.7
7,2020,Indiana,9.4
8,2020,Indiana,8.2
9,2020,Indiana,8.1
10,2020,Indiana,7.5
11,2020,Indiana,9.6
12,2020,Indiana,11.7
1,2021,Indiana,9.8
2,2021,Indiana,12.2
3,2021,Indiana,8.9
4,2021,Indiana,9.2
5,2021,Indiana,8.2
6,2021,Indiana,8.2
7,2021,Indiana,14.2
8,2021,Indiana,11.5
9,2021,Indiana,8.4
10,2021,Indiana,7.7
11,2021,Indiana,9.3
12,2021,Indiana,9.6
1,2022,Indiana,10.2
2,2022,Indiana,9.5
3,2022,Indiana,8.1
4,2022,Indiana,6.8
5,2022,Indiana,7.6
6,2022,Indiana,9.8
7,2022,Indiana,9.5
8,2022,Indiana,7.9
9,2022,Indiana,7.6
10,2022,Indiana,8.7
11,2022,Indiana,11.2
12,2022,Indiana,10.3
1,2023,Indiana,9.8
2,2023,Indiana,8.2
3,2023,Indiana,8.3
4,2023,Indiana,8.5
5,2023,Indiana,8.8
6,2023,Indiana,25.2
7,2023,Indiana,12.9
8,2023,Indiana,10.9
9,2023,Indiana,7.8
10,2023,Indiana,6.8
11,2023,Indiana,9.2
12,2023,Indiana,8.2
1,2024,Indiana,7.6
2,2024,Indiana,9.7
3,2024,Indiana,7.3
4,2024,Indiana,5.7
5,2024,Indiana,6.8
6,2024,Indiana,7.5
7,2024,Indiana,9.4
8,2024,Indiana,9.0
9,2024,Indiana,6.6
10,2024,Indiana,8.5
11,2024,Indiana,6.6
12,2024,Indiana,7.7
1,2025,Indiana,7.8
2,2025,Indiana,8.4
3,2025,Indiana,7.1
4,2025,Indiana,6.7
5,2025,Indiana,6.3
1,2020,Iowa,9.7
2,2020,Iowa,8.0
3,2020,Iowa,7.8
4,2020,Iowa,8.4
5,2020,Iowa,5.9
6,2020,Iowa,7.1
7,2020,Iowa,9.2
8,2020,Iowa,8.1
9,2020,Iowa,6.1
10,2020,Iowa,7.3
11,2020,Iowa,8.4
12,2020,Iowa,11.4
1,2021,Iowa,10.7
2,2021,Iowa,10.8
3,2021,Iowa,8.5
4,2021,Iowa,7.7
5,2021,Iowa,5.9
6,2021,Iowa,6.4
7,2021,Iowa,12.6
8,2021,Iowa,10.3
9,2021,Iowa,7.6
10,2021,Iowa,6.1
11,2021,Iowa,6.8
12,2021,Iowa,8.5
1,2022,Iowa,8.6
2,2022,Iowa,8.2
3,2022,Iowa,7.1
4,2022,Iowa,5.8
5,2022,Iowa,7.4
6,2022,Iowa,7.7
7,2022,Iowa,7.8
8,2022,Iowa,6.7
9,2022,Iowa,6.5
10,2022,Iowa,9.3
11,2022,Iowa,8.1
12,2022,Iowa,9.0
1,2023,Iowa,11.3
2,2023,Iowa,7.6
3,2023,Iowa,8.3
4,2023,Iowa,7.8
5,2023,Iowa,9.5
6,2023,Iowa,25.2
7,2023,Iowa,12.3
8,2023,Iowa,11.0
9,2023,Iowa,10.2
10,2023,Iowa,7.2
11,2023,Iowa,9.1
12,2023,Iowa,8.1
1,2024,Iowa,7.6
2,2024,Iowa,7.5
3,2024,Iowa,6.9
4,2024,Iowa,4.7
5,2024,Iowa,5.5
6,2024,Iowa,5.8
7,2024,Iowa,8.0
8,2024,Iowa,8.2
9,2024,Iowa,6.5
10,2024,Iowa,8.5
11,2024,Iowa,6.0
12,2024,Iowa,7.6
1,2025,Iowa,5.4
2,2025,Iowa,6.6
3,2025,Iowa,6.6
4,2025,Iowa,7.6
5,2025,Iowa,6.0
6,2025,Iowa,12.3
1,2020,Kansas,7.2
2,2020,Kansas,6.9
3,2020,Kansas,7.8
4,2020,Kansas,10.0
5,2020,Kansas,5.4
6,2020,Kansas,10.1
7,2020,Kansas,9.7
8,2020,Kansas,9.4
9,2020,Kansas,8.7
10,2020,Kansas,8.8
11,2020,Kansas,7.3
12,2020,Kansas,8.7
1,2021,Kansas,9.1
2,2021,Kansas,8.8
3,2021,Kansas,8.9
4,2021,Kansas,9.8
5,2021,Kansas,6.5
6,2021,Kansas,8.5
7,2021,Kansas,13.6
8,2021,Kansas,14.0
9,2021,Kansas,10.3
10,2021,Kansas,7.4
11,2021,Kansas,7.4
12,2021,Kansas,10.4
1,2022,Kansas,6.7
2,2022,Kansas,7.1
3,2022,Kansas,9.7
4,2022,Kansas,9.2
5,2022,Kansas,8.3
6,2022,Kansas,11.1
7,2022,Kansas,9.1
8,2022,Kansas,8.9
9,2022,Kansas,8.0
10,2022,Kansas,8.4
11,2022,Kansas,7.3
12,2022,Kansas,8.8
1,2023,Kansas,9.5
2,2023,Kansas,7.5
3,2023,Kansas,9.6
4,2023,Kansas,9.4
5,2023,Kansas,10.9
6,2023,Kansas,11.2
7,2023,Kansas,9.8
8,2023,Kansas,10.6
9,2023,Kansas,15.3
10,2023,Kansas,6.2
11,2023,Kansas,7.1
12,2023,Kansas,5.6
1,2024,Kansas,6.8
2,2024,Kansas,6.8
3,2024,Kansas,9.6
4,2024,Kansas,8.2
5,2024,Kansas,6.1
6,2024,Kansas,6.2
7,2024,Kansas,10.1
8,2024,Kansas,9.1
9,2024,Kansas,7.5
10,2024,Kansas,9.0
11,2024,Kansas,4.6
12,2024,Kansas,7.4
1,2025,Kansas,6.0
2,2025,Kansas,6.7
3,2025,Kansas,8.2
1,2020,Kentucky,7.6
2,2020,Kentucky,7.2
3,2020,Kentucky,7.0
4,2020,Kentucky,7.5
5,2020,Kentucky,5.6
6,2020,Kentucky,8.4
7,2020,Kentucky,8.3
8,2020,Kentucky,7.4
9,2020,Kentucky,6.9
10,2020,Kentucky,7.4
11,2020,Kentucky,8.8
12,2020,Kentucky,10.3
1,2021,Kentucky,8.7
2,2021,Kentucky,11.0
3,2021,Kentucky,7.9
4,2021,Kentucky,8.7
5,2021,Kentucky,7.9
6,2021,Kentucky,7.4
7,2021,Kentucky,14.1
8,2021,Kentucky,10.5
9,2021,Kentucky,7.9
10,2021,Kentucky,7.5
11,2021,Kentucky,8.2
12,2021,Kentucky,8.8
1,2022,Kentucky,9.0
2,2022,Kentucky,8.5
3,2022,Kentucky,7.5
4,2022,Kentucky,6.7
5,2022,Kentucky,6.9
6,2022,Kentucky,8.8
7,2022,Kentucky,8.5
8,2022,Kentucky,7.2
9,2022,Kentucky,6.6
10,2022,Kentucky,7.5
11,2022,Kentucky,10.3
12,2022,Kentucky,7.3
1,2023,Kentucky,7.4
2,2023,Kentucky,8.0
3,2023,Kentucky,8.2
4,2023,Kentucky,7.8
5,2023,Kentucky,8.2
6,2023,Kentucky,19.0
7,2023,Kentucky,10.7
8,2023,Kentucky,9.6
9,2023,Kentucky,8.1
10,2023,Kentucky,6.5
11,2023,Kentucky,9.4
12,2023,Kentucky,7.0
1,2024,Kentucky,6.0
2,2024,Kentucky,8.0
3,2024,Kentucky,6.5
4,2024,Kentucky,6.2
5,2024,Kentucky,5.7
6,2024,Kentucky,7.3
7,2024,Kentucky,8.4
8,2024,Kentucky,9.0
9,2024,Kentucky,5.4
10,2024,Kentucky,7.6
11,2024,Kentucky,6.4
12,2024,Kentucky,6.3
1,2025,Kentucky,7.4
2,2025,Kentucky,6.4
3,2025,Kentucky,7.2
1,2020,Louisiana,6.5
2,2020,Louisiana,5.1
3,2020,Louisiana,7.6
4,2020,Louisiana,8.1
5,2020,Louisiana,6.0
6,2020,Louisiana,9.5
7,2020,Louisiana,9.9
8,2020,Louisiana,8.9
9,2020,Louisiana,7.7
10,2020,Louisiana,7.8
11,2020,Louisiana,7.4
12,2020,Louisiana,6.8
1,2021,Louisiana,6.4
2,2021,Louisiana,7.5
3,2021,Louisiana,7.4
4,2021,Louisiana,7.3
5,2021,Louisiana,6.8
6,2021,Louisiana,7.0
7,2021,Louisiana,8.6
8,2021,Louisiana,9.7
9,2021,Louisiana,7.6
10,2021,Louisiana,8.0
11,2021,Louisiana,8.8
12,2021,Louisiana,7.7
1,2022,Louisiana,7.8
2,2022,Louisiana,7.8
3,2022,Louisiana,7.8
4,2022,Louisiana,8.4
5,2022,Louisiana,9.8
6,2022,Louisiana,12.3
7,2022,Louisiana,7.1
8,2022,Louisiana,6.1
9,2022,Louisiana,9.8
10,2022,Louisiana,10.1
11,2022,Louisiana,8.8
12,2022,Louisiana,7.4
1,2023,Louisiana,7.7
2,2023,Louisiana,8.3
3,2023,Louisiana,9.8
4,2023,Louisiana,7.6
5,2023,Louisiana,11.5
6,2023,Louisiana,10.1
7,2023,Louisiana,11.2
8,2023,Louisiana,11.5
9,2023,Louisiana,9.5
10,2023,Louisiana,9.3
11,2023,Louisiana,8.8
12,2023,Louisiana,8.0
1,2024,Louisiana,7.6
2,2024,Louisiana,8.2
3,2024,Louisiana,6.8
4,2024,Louisiana,8.2
5,2024,Louisiana,10.3
6,2024,Louisiana,8.1
7,2024,Louisiana,8.5
8,2024,Louisiana,10.8
9,2024,Louisiana,7.3
10,2024,Louisiana,10.3
11,2024,Louisiana,6.7
12,2024,Louisiana,7.4
1,2025,Louisiana,6.1
2,2025,Louisiana,7.6
3,2025,Louisiana,8.2
4,2025,Louisiana,8.7
5,2025,Louisiana,6.9
6,2025,Louisiana,8.7
1,2020,Maine,6.4
2,2020,Maine,7.0
3,2020,Maine,4.6
4,2020,Maine,3.9
5,2020,Maine,4.1
6,2020,Maine,5.8
7,2020,Maine,5.4
8,2020,Maine,5.1
9,2020,Maine,3.3
10,2020,Maine,3.6
11,2020,Maine,5.6
12,2020,Maine,5.0
1,2021,Maine,4.9
2,2021,Maine,5.6
3,2021,Maine,4.7
4,2021,Maine,3.2
5,2021,Maine,4.3
6,2021,Maine,6.0
7,2021,Maine,6.9
8,2021,Maine,7.1
9,2021,Maine,3.4
10,2021,Maine,4.1
11,2021,Maine,5.1
12,2021,Maine,4.8
1,2022,Maine,6.9
2,2022,Maine,5.2
3,2022,Maine,4.2
4,2022,Maine,2.5
5,2022,Maine,3.1
6,2022,Maine,3.6
7,2022,Maine,5.8
8,2022,Maine,4.6
9,2022,Maine,3.3
10,2022,Maine,4.3
11,2022,Maine,4.2
12,2022,Maine,4.4
1,2023,Maine,3.8
2,2023,Maine,5.2
3,2023,Maine,4.0
4,2023,Maine,4.0
5,2023,Maine,4.5
6,2023,Maine,6.9
7,2023,Maine,9.5
8,2023,Maine,6.0
9,2023,Maine,8.3
10,2023,Maine,5.5
11,2023,Maine,5.3
12,2023,Maine,5.9
1,2024,Maine,5.0
2,2024,Maine,5.2
3,2024,Maine,3.3
4,2024,Maine,3.7
5,2024,Maine,4.4
6,2024,Maine,5.6
7,2024,Maine,7.0
8,2024,Maine,8.1
9,2024,Maine,4.5
10,2024,Maine,4.1
11,2024,Maine,3.2
12,2024,Maine,5.2
1,2025,Maine,5.8
2,2025,Maine,5.8
3,2025,Maine,4.6
4,2025,Maine,3.7
5,2025,Maine,3.6
6,2025,Maine,8.5
1,2020,Maryland,5.4
2,2020,Maryland,6.1
3,2020,Maryland,5.0
4,2020,Maryland,4.8
5,2020,Maryland,4.6
6,2020,Maryland,6.0
7,2020,Maryland,7.5
8,2020,Maryland,5.9
9,2020,Maryland,4.8
10,2020,Maryland,5.2
11,2020,Maryland,7.3
12,2020,Maryland,7.4
1,2021,Maryland,7.5
2,2021,Maryland,8.8
3,2021,Maryland,6.3
4,2021,Maryland,6.3
5,2021,Maryland,5.6
6,2021,Maryland,6.2
7,2021,Maryland,11.4
8,2021,Maryland,7.5
9,2021,Maryland,6.5
10,2021,Maryland,5.6
11,2021,Maryland,7.4
12,2021,Maryland,7.9
1,2022,Maryland,8.4
2,2022,Maryland,7.4
3,2022,Maryland,5.8
4,2022,Maryland,4.6
5,2022,Maryland,5.6
6,2022,Maryland,7.2
7,2022,Maryland,7.7
8,2022,Maryland,6.1
9,2022,Maryland,5.5
10,2022,Maryland,5.7
11,2022,Maryland,6.6
12,2022,Maryland,7.5
1,2023,Maryland,6.0
2,2023,Maryland,6.4
3,2023,Maryland,5.1
4,2023,Maryland,5.8
5,2023,Maryland,6.6
6,2023,Maryland,19.7
7,2023,Maryland,8.8
8,2023,Maryland,6.9
9,2023,Maryland,5.2
10,2023,Maryland,5.3
11,2023,Maryland,7.0
12,2023,Maryland,6.3
1,2024,Maryland,5.9
2,2024,Maryland,6.6
3,2024,Maryland,4.1
4,2024,Maryland,4.5
5,2024,Maryland,4.7
6,2024,Maryland,6.9
7,2024,Maryland,7.0
8,2024,Maryland,7.2
9,2024,Maryland,4.5
10,2024,Maryland,6.4
11,2024,Maryland,5.5
12,2024,Maryland,6.8
1,2025,Maryland,7.5
2,2025,Maryland,6.4
3,2025,Maryland,5.7
4,2025,Maryland,5.6
5,2025,Maryland,4.4
6,2025,Maryland,8.8
1,2020,Massachusetts,7.5
2,2020,Massachusetts,8.0
3,2020,Massachusetts,6.2
4,2020,Massachusetts,5.7
5,2020,Massachusetts,5.3
6,2020,Massachusetts,6.6
7,2020,Massachusetts,7.5
8,2020,Massachusetts,7.3
9,2020,Massachusetts,5.9
10,2020,Massachusetts,5.6
11,2020,Massachusetts,7.6
12,2020,Massachusetts,7.9
1,2021,Massachusetts,7.5
2,2021,Massachusetts,7.3
3,2021,Massachusetts,6.5
4,2021,Massachusetts,5.7
5,2021,Massachusetts,6.0
6,2021,Massachusetts,7.7
7,2021,Massachusetts,9.9
8,2021,Massachusetts,8.0
9,2021,Massachusetts,5.6
10,2021,Massachusetts,5.5
11,2021,Massachusetts,6.5
12,2021,Massachusetts,7.4
1,2022,Massachusetts,8.7
2,2022,Massachusetts,7.4
3,2022,Massachusetts,6.6
4,2022,Massachusetts,4.5
5,2022,Massachusetts,5.6
6,2022,Massachusetts,5.5
7,2022,Massachusetts,7.4
8,2022,Massachusetts,6.2
9,2022,Massachusetts,4.8
10,2022,Massachusetts,6.5
11,2022,Massachusetts,6.1
12,2022,Massachusetts,7.1
1,2023,Massachusetts,6.2
2,2023,Massachusetts,7.0
3,2023,Massachusetts,5.6
4,2023,Massachusetts,6.4
5,2023,Massachusetts,6.2
6,2023,Massachusetts,11.1
7,2023,Massachusetts,11.5
8,2023,Massachusetts,6.7
9,2023,Massachusetts,8.0
10,2023,Massachusetts,6.0
11,2023,Massachusetts,5.8
12,2023,Massachusetts,6.3
1,2024,Massachusetts,5.5
2,2024,Massachusetts,5.7
3,2024,Massachusetts,3.8
4,2024,Massachusetts,4.1
5,2024,Massachusetts,4.7
6,2024,Massachusetts,6.2
7,2024,Massachusetts,8.0
8,2024,Massachusetts,8.8
9,2024,Massachusetts,5.1
10,2024,Massachusetts,5.3
11,2024,Massachusetts,6.2
12,2024,Massachusetts,6.0
1,2025,Massachusetts,6.0
2,2025,Massachusetts,5.6
3,2025,Massachusetts,4.4
4,2025,Massachusetts,4.3
1,2020,Michigan,7.8
2,2020,Michigan,8.4
3,2020,Michigan,8.2
4,2020,Michigan,7.6
5,2020,Michigan,6.2
6,2020,Michigan,8.7
7,2020,Michigan,9.5
8,2020,Michigan,7.2
9,2020,Michigan,7.1
10,2020,Michigan,5.9
11,2020,Michigan,9.3
12,2020,Michigan,10.8
1,2021,Michigan,10.4
2,2021,Michigan,11.1
3,2021,Michigan,8.4
4,2021,Michigan,9.3
5,2021,Michigan,7.9
6,2021,Michigan,8.0
7,2021,Michigan,12.2
8,2021,Michigan,11.6
9,2021,Michigan,6.6
10,2021,Michigan,7.8
11,2021,Michigan,9.4
12,2021,Michigan,10.4
1,2022,Michigan,10.4
2,2022,Michigan,10.5
3,2022,Michigan,9.4
4,2022,Michigan,6.9
5,2022,Michigan,7.3
6,2022,Michigan,8.4
7,2022,Michigan,8.2
8,2022,Michigan,7.3
9,2022,Michigan,7.1
10,2022,Michigan,9.1
11,2022,Michigan,11.1
12,2022,Michigan,10.6
1,2023,Michigan,11.2
2,2023,Michigan,9.1
3,2023,Michigan,9.0
4,2023,Michigan,9.2
5,2023,Michigan,9.1
6,2023,Michigan,30.1
7,2023,Michigan,12.8
8,2023,Michigan,11.0
9,2023,Michigan,8.3
10,2023,Michigan,6.7
11,2023,Michigan,9.2
12,2023,Michigan,9.4
1,2024,Michigan,9.0
2,2024,Michigan,9.8
3,2024,Michigan,6.8
4,2024,Michigan,5.4
5,2024,Michigan,6.6
6,2024,Michigan,6.8
7,2024,Michigan,8.8
8,2024,Michigan,8.6
9,2024,Michigan,6.6
10,2024,Michigan,7.6
11,2024,Michigan,5.9
12,2024,Michigan,7.5
1,2025,Michigan,6.9
2,2025,Michigan,8.2
3,2025,Michigan,6.2
4,2025,Michigan,2.8
1,2020,Minnesota,7.7
2,2020,Minnesota,6.5
3,2020,Minnesota,6.0
4,2020,Minnesota,5.5
5,2020,Minnesota,4.4
6,2020,Minnesota,5.6
7,2020,Minnesota,5.6
8,2020,Minnesota,5.0
9,2020,Minnesota,4.4
10,2020,Minnesota,4.9
11,2020,Minnesota,6.2
12,2020,Minnesota,7.5
1,2021,Minnesota,8.7
2,2021,Minnesota,9.1
3,2021,Minnesota,6.0
4,2021,Minnesota,5.0
5,2021,Minnesota,4.4
6,2021,Minnesota,5.6
7,2021,Minnesota,19.0
8,2021,Minnesota,10.2
9,2021,Minnesota,4.5
10,2021,Minnesota,4.6
11,2021,Minnesota,4.7
12,2021,Minnesota,6.1
1,2022,Minnesota,6.7
2,2022,Minnesota,6.8
3,2022,Minnesota,4.5
4,2022,Minnesota,3.5
5,2022,Minnesota,3.9
6,2022,Minnesota,5.2
7,2022,Minnesota,4.6
8,2022,Minnesota,5.1
9,2022,Minnesota,5.3
10,2022,Minnesota,7.7
11,2022,Minnesota,6.9
12,2022,Minnesota,6.3
1,2023,Minnesota,10.3
2,2023,Minnesota,6.1
3,2023,Minnesota,5.8
4,2023,Minnesota,5.2
5,2023,Minnesota,8.8
6,2023,Minnesota,19.6
7,2023,Minnesota,11.7
8,2023,Minnesota,12.3
9,2023,Minnesota,10.4
10,2023,Minnesota,5.2
11,2023,Minnesota,5.9
12,2023,Minnesota,7.8
1,2024,Minnesota,7.5
2,2024,Minnesota,6.6
3,2024,Minnesota,4.4
4,2024,Minnesota,3.8
5,2024,Minnesota,6.3
6,2024,Minnesota,4.1
7,2024,Minnesota,9.8
8,2024,Minnesota,9.2
9,2024,Minnesota,7.5
10,2024,Minnesota,6.8
11,2024,Minnesota,5.1
12,2024,Minnesota,7.0
1,2025,Minnesota,4.6
2,2025,Minnesota,6.0
3,2025,Minnesota,5.2
1,2020,Mississippi,8.1
2,2020,Mississippi,6.4
3,2020,Mississippi,8.7
4,2020,Mississippi,9.3
5,2020,Mississippi,7.0
6,2020,Mississippi,9.7
7,2020,Mississippi,8.5
8,2020,Mississippi,8.8
9,2020,Mississippi,9.1
10,2020,Mississippi,9.4
11,2020,Mississippi,9.6
12,2020,Mississippi,9.0
1,2021,Mississippi,7.8
2,2021,Mississippi,8.7
3,2021,Mississippi,8.8
4,2021,Mississippi,8.2
5,2021,Mississippi,7.6
6,2021,Mississippi,7.3
7,2021,Mississippi,8.8
8,2021,Mississippi,10.6
9,2021,Mississippi,8.7
10,2021,Mississippi,8.4
11,2021,Mississippi,9.3
12,2021,Mississippi,8.2
1,2022,Mississippi,7.9
2,2022,Mississippi,9.7
3,2022,Mississippi,8.5
4,2022,Mississippi,7.8
5,2022,Mississippi,8.8
6,2022,Mississippi,11.2
7,2022,Mississippi,6.7
8,2022,Mississippi,5.7
9,2022,Mississippi,9.7
10,2022,Mississippi,10.2
11,2022,Mississippi,9.4
12,2022,Mississippi,7.2
1,2023,Mississippi,6.9
2,2023,Mississippi,8.6
3,2023,Mississippi,10.3
4,2023,Mississippi,8.2
5,2023,Mississippi,12.2
6,2023,Mississippi,12.1
7,2023,Mississippi,10.8
8,2023,Mississippi,11.7
9,2023,Mississippi,10.6
10,2023,Mississippi,10.5
11,2023,Mississippi,10.1
12,2023,Mississippi,8.3
1,2024,Mississippi,6.8
2,2024,Mississippi,9.1
3,2024,Mississippi,7.1
4,2024,Mississippi,7.6
5,2024,Mississippi,8.3
6,2024,Mississippi,7.3
7,2024,Mississippi,7.6
8,2024,Mississippi,11.1
9,2024,Mississippi,7.5
10,2024,Mississippi,12.2
11,2024,Mississippi,7.4
12,2024,Mississippi,8.1
1,2025,Mississippi,6.7
2,2025,Mississippi,8.4
3,2025,Mississippi,8.8
4,2025,Mississippi,9.1
5,2025,Mississippi,6.2
1,2020,Missouri,8.4
2,2020,Missouri,7.3
3,2020,Missouri,7.9
4,2020,Missouri,7.3
5,2020,Missouri,5.6
6,2020,Missouri,9.3
7,2020,Missouri,9.9
8,2020,Missouri,8.3
9,2020,Missouri,8.2
10,2020,Missouri,7.9
11,2020,Missouri,7.1
12,2020,Missouri,10.9
1,2021,Missouri,8.8
2,2021,Missouri,8.8
3,2021,Missouri,7.9
4,2021,Missouri,7.9
5,2021,Missouri,6.5
6,2021,Missouri,8.2
7,2021,Missouri,12.9
8,2021,Missouri,11.3
9,2021,Missouri,8.2
10,2021,Missouri,6.4
11,2021,Missouri,7.5
12,2021,Missouri,9.2
1,2022,Missouri,8.0
2,2022,Missouri,7.8
3,2022,Missouri,7.7
4,2022,Missouri,6.5
5,2022,Missouri,7.4
6,2022,Missouri,9.8
7,2022,Missouri,8.9
8,2022,Missouri,7.9
9,2022,Missouri,7.5
10,2022,Missouri,7.8
11,2022,Missouri,7.9
12,2022,Missouri,8.4
1,2023,Missouri,8.8
2,2023,Missouri,7.6
3,2023,Missouri,8.3
4,2023,Missouri,7.8
5,2023,Missouri,9.9
6,2023,Missouri,15.4
7,2023,Missouri,10.0
8,2023,Missouri,9.6
9,2023,Missouri,10.9
10,2023,Missouri,6.4
11,2023,Missouri,7.5
12,2023,Missouri,6.1
1,2024,Missouri,6.3
2,2024,Missouri,8.5
3,2024,Missouri,7.9
4,2024,Missouri,5.6
5,2024,Missouri,6.6
6,2024,Missouri,6.9
7,2024,Missouri,9.1
8,2024,Missouri,8.5
9,2024,Missouri,6.7
10,2024,Missouri,8.3
11,2024,Missouri,5.3
12,2024,Missouri,7.1
1,2025,Missouri,6.4
2,2025,Missouri,7.1
3,2025,Missouri,8.9
1,2020,Montana,4.9
2,2020,Montana,4.2
3,2020,Montana,4.1
4,2020,Montana,3.8
5,2020,Montana,2.7
6,2020,Montana,3.5
7,2020,Montana,5.9
8,2020,Montana,10.3
9,2020,Montana,18.4
10,2020,Montana,7.4
